Transcript_ID	SRR32060276	SRR32060306	SRR32060309	SRR32060312	SRR32060326	SRR32060336	SRR32060341	SRR32060215	SRR32060216	SRR32060234	SRR32060240
ENST00000531709.6	10.6882	8.5506	70.5424	57.7165	8.5506	19.2388	4.2753	0.0	2.13765	81.2307	83.3683
ENST00000531727.5	20.0	28.0	147.009	32.0	16.0	4.0	14.7728	4.0	8.0	71.0	0.0
ENST00000531755.5	26.0365	17.4129	143.209	64.9839	2.1263	2.1263	2.0814	0.0	10.9241	43.8559	0.0
ENST00000531813.5	78.5196	73.848	351.864	210.384	24.4106	40.1783	77.078	14.5074	44.1154	20.9629	0.0
ENST00000531821.6	51.3514	38.6216	183.074	204.821	25.7851	18.9736	37.9866	16.3149	33.7125	25.1431	0.0
ENST00000531830.2	19.0199	14.0	46.0	0.0	4.0	7.0	15.0075	4.0	11.0	0.0	1.0
ENST00000531852.5	13.6063	0.216942	27.1746	0.0	15.3656	23.6801	0.0	0.0	3.14494	0.0	0.0
ENST00000531863.6	13.9954	31.9969	14.9981	62.9849	6.99573	6.99641	7.99125	7.99312	18.9885	2.99827	0.0
ENST00000531867.1	13.2231	0.0	44.0888	27.5807	12.1984	0.0	1.02492	0.0	0.0	0.0	0.0
ENST00000531877.1	25.7836	7.38984	85.2685	3.67318	8.31823	9.52501	10.3063	1.48438	15.7494	0.0	0.0
ENST00000531883.5	0.0	31.1605	266.187	416.975	20.1227	1.41899	38.1374	8.48935	52.685	315.267	303.877
ENST00000531904.7	83.5614	268.404	568.338	576.098	0.0125628	83.4752	227.958	7.59773	3.61801	45.478	90.218
ENST00000531909.5	26.9848	25.8725	112.898	0.0	2.52049	21.8725	0.0	5.93627	8.93627	359.914	0.0
ENST00000531975.5	171.509	515.973	1301.48	845.245	37.3401	200.012	79.2776	200.279	213.019	2305.58	1130.31
ENST00000532001.6	33.7755	45.0298	91.7693	20.1661	2.69213	10.6695	11.3781	27.7838	33.0657	0.0	0.0
ENST00000532032.5	39.6462	5.71375	239.714	73.2879	12.4275	25.3815	30.5446	22.011	34.5546	0.0	0.0
ENST00000532035.1	43.0389	33.3595	94.8583	54.4806	10.2322	15.1111	22.7251	11.1931	29.3105	47.2498	0.0
ENST00000532036.2	76.286	155.177	0.0	133.366	21.3386	57.4433	6.50844	39.3787	19.6886	368.816	128.873
ENST00000532038.5	317.731	31.7727	984.939	0.0	24.6428	0.0	124.24	31.7734	0.0	0.0	0.0
ENST00000532064.5	42.1303	0.0	0.0	9.42461	0.0	0.0	3.29214e-08	12.3067	13.4227	0.0	79.2146
ENST00000532082.6	0.0	6.14894	0.0	0.0	34.325	5.4971	67.4603	18.9497	41.0058	104.404	0.0
ENST00000532090.3	751.974	408.721	1926.76	2317.36	363.594	243.917	293.214	95.2125	245.527	182.511	426.945
ENST00000532169.5	272.451	182.275	895.127	585.749	102.445	92.5948	92.0	42.7207	134.073	319.0	260.0
ENST00000532170.5	47.2828	27.26	146.808	129.045	17.8402	67.0335	34.1414	26.0277	13.3575	3.77962	0.0
ENST00000532192.1	16.2949	11.2658	95.9956	0.0	15.9688	3.16193	12.5992	6.38888	16.1433	0.0	1.69448
ENST00000532205.5	63.1625	66.3093	151.263	267.335	6.14261	29.4772	31.7514	14.0515	9.33961	38.0	7.0015
ENST00000532250.5	53.6398	12.5339	83.0255	113.694	9.20809	19.0069	14.3131	10.5144	30.8168	2.5071	0.0
ENST00000532263.5	13.4984	0.347594	0.0	1.13904	0.0	3.79679	6.29412	16.0481	21.4789	93.0	81.0
ENST00000532276.1	16.0	26.5116	41.0864	42.0	3.15415	9.07981	9.0	6.66323	4.61756	0.0	20.0
ENST00000532325.6	34.6131	0.0	0.0	15.4753	11.7669	0.0	11.7667	10.6667	26.3847	0.0	159.978
ENST00000532335.5	33.6497	31.4786	112.403	43.3521	3.38667	7.5512	3.13655	4.56906	3.06083	12.1472	55.7295
ENST00000532359.5	466.299	365.993	831.887	430.276	98.2095	287.669	142.336	188.342	126.751	1496.19	316.031
ENST00000532400.1	44.7921	82.3301	205.408	219.468	15.9761	49.0974	38.6911	42.5129	33.4842	193.995	14.8509
ENST00000532405.6	376.804	276.149	1055.96	609.492	184.028	180.216	198.676	86.0457	273.864	132.482	231.145
ENST00000532414.3	7.0	5.0	5.0	19.0	0.0	7.0	4.0	2.0	1.0	30.0	41.0
ENST00000532425.6	0.0	0.0	0.0	0.0	10.3819	0.0	0.0	0.0	43.0733	30.1307	153.509
ENST00000532428.6	36.0011	33.7313	257.677	140.662	15.8693	22.2079	18.6434	17.0037	38.5537	61.3646	39.6581
ENST00000532438.5	8.15396	9.54592	67.8859	80.0318	7.95622	13.2745	8.0728	0.0	5.54894	0.0	0.0
ENST00000532440.6	16.393	0.0	13.4522	10.0042	3.09626	8.53853	0.0	6.28762	0.0	0.0	0.0
ENST00000532449.6	32.6318	24.0	0.0	51.6137	13.2392	0.0	20.1747	16.181	0.0	0.0	0.0
ENST00000532455.1	184.115	209.964	444.24	441.196	127.336	117.629	86.302	50.434	78.1313	95.8653	245.132
ENST00000532481.5	3.35418	22.8963	51.0976	25.6949	1.48683	0.0	6.2768	4.01068	5.60535	0.0	0.0
ENST00000532485.6	298.393	273.794	1054.23	636.204	144.672	154.764	153.316	97.1658	170.092	196.028	93.8532
ENST00000532491.5	0.0	16.688	14.0	0.0	0.0	1.0	1.0	3.0	2.0	0.0	55.0
ENST00000532497.5	22.8257	6.8999	182.199	46.1589	40.5389	26.4737	40.6	31.3776	32.6467	129.0	359.0
ENST00000532507.5	106.507	53.0	285.128	137.942	45.0	26.0	30.6621	33.0	47.0	4.0	63.0
ENST00000532509.5	0.0	20.1155	0.0	0.0	0.0	0.0	34.2415	13.3498	67.863	0.0	98.3858
ENST00000532536.5	58.2466	159.624	31.6564	243.477	15.2578	24.3117	17.0822	32.5742	22.6912	120.996	0.0
ENST00000532556.1	82.9106	12.2566	538.096	249.176	35.1395	71.3149	46.9885	33.2239	104.169	0.0	0.0
ENST00000532567.5	23.6778	57.8093	89.1355	0.0	54.2698	23.1684	0.0	24.7216	0.0	145.346	278.641
ENST00000532635.5	123.0	80.9055	470.723	443.95	44.1303	14.7101	60.0	38.0	59.0	99.0	73.5505
ENST00000532639.3	13.0	22.0	45.0	4.0	8.0	8.0	7.0	1.0	2.0	0.0	9.0
ENST00000532672.5	239.588	140.009	373.601	54.734	5.43232	30.2851	23.3848	44.1552	32.1408	720.597	346.407
ENST00000532694.5	0.0	15.2222	653.082	0.0	6.86737	0.0	17.3338	28.1498	308.798	1.15025	0.0
ENST00000532695.5	98.7288	119.346	232.396	4.4972e-06	26.1564	78.1443	48.7708	22.3956	50.445	0.0	0.0
ENST00000532700.6	31.2042	48.9857	99.7521	0.0	11.2552	2.96615	15.2498	4.65955	24.2021	0.0	0.0
ENST00000532719.1	8.85631	0.0	0.0	59.941	0.0	0.0	0.0	0.0	11.3432	0.0	138.644
ENST00000532746.5	0.0	10.7696	20.5262	2.41156	2.39216	4.95569	2.42657	13.0419	0.0	0.0	0.0
ENST00000532782.1	30.699	17.3002	38.3503	0.0	0.0	3.8231	2.18589	5.23301	14.1845	23.1936	34.7087
ENST00000532828.7	312.069	119.977	631.224	583.005	168.167	66.0581	161.129	80.1865	68.5094	236.984	132.49
ENST00000532832.5	16.2658	181.217	70.2853	341.602	16.4209	18.0459	0.0	15.9552	6.28169	135.968	0.0
ENST00000532917.3	524.149	286.543	1459.9	785.26	104.347	223.434	137.76	194.032	254.532	1638.49	641.108
ENST00000532971.2	20.0	20.0	67.5632	17.0	7.32632	6.0	4.06464	7.0	10.6353	39.0	2.0
ENST00000532993.5	0.0	0.0	72.9529	0.0	0.0	0.0	13.782	0.0	22.0772	0.0	0.0
ENST00000532995.5	48.6462	62.689	275.964	76.9825	16.5895	44.2429	39.5143	17.1181	45.0805	89.6631	42.4923
ENST00000532998.5	13.9976	23.202	91.3988	108.328	5.32489	20.9942	5.89595	9.32178	12.9153	83.9679	12.9758
ENST00000533004.5	57.6049	94.6496	312.34	323.008	37.3158	35.5536	54.8747	30.7797	34.3847	50.9173	7.50117
ENST00000533011.5	47.6779	127.713	688.733	328.21	38.2872	55.7623	72.3053	62.1484	60.9976	31.6321	92.0
ENST00000533028.8	383.126	400.454	1685.17	1419.77	278.667	218.931	293.33	102.696	213.175	222.853	286.351
ENST00000533089.5	111.834	93.6874	286.244	187.051	14.2648	53.0128	45.4216	0.0	61.0537	94.7639	5.76175e-06
ENST00000533099.5	0.0	0.0	322.093	347.652	45.7038	33.1118	44.3607	16.409	7.70846	0.0	0.0
ENST00000533115.5	19.2967	2.85065	21.7088	69.9505	0.0	19.9545	2.85065	0.0	8.55195	0.0	7.23626
ENST00000533150.5	38.3855	22.3508	59.3392	37.0729	12.0	19.2495	15.0271	6.0	27.2135	0.0	0.0
ENST00000533153.5	102.585	48.5717	182.748	145.927	49.9926	51.4854	62.8972	10.3547	49.2569	8.40325	67.0
ENST00000533164.6	62.5683	20.18	247.652	163.0	11.0942	2.17478	16.5458	27.6882	11.9064	203.0	0.0
ENST00000533186.5	2102.02	2879.54	8532.48	5649.11	677.925	1166.41	796.587	1034.31	1000.82	6372.45	5405.71
ENST00000533193.5	52.9015	25.9362	101.793	146.584	10.6981	20.0665	23.7655	9.97872	10.4974	0.0	0.0
ENST00000533233.1	17.9035	23.6121	96.5008	0.0	22.295	4.01399	7.62064	4.53873	9.01312	1.03759	11.6798
ENST00000533244.6	52.5812	21.2005	72.0	68.0	13.0	18.9089	16.0	20.0	20.0135	0.0	110.0
ENST00000533285.1	22.7131	17.4719	48.5123	14.3446	2.13855	14.8523	7.59696	0.0	3.07608	0.0	0.0
ENST00000533361.1	15.1075	0.0	16.0878	0.0	0.0	1.11646	4.0	0.0	0.0	24.0	0.0
ENST00000533400.6	46.0243	105.884	0.0	0.0	0.0	0.0	0.0	0.0	28.619	0.0	0.0
ENST00000533415.5	0.0	39.4153	0.0	59.5801	5.20087	0.0	21.7065	0.0	0.0	0.0	0.0
ENST00000533422.5	41.2588	0.0	141.634	398.396	20.3124	26.4187	93.6689	12.8493	36.4952	0.0	0.0
ENST00000533473.1	56.0	83.0	199.0	151.0	21.0	23.0	24.0	20.0	15.0	28.0	154.0
ENST00000533482.5	276.443	59.5076	676.815	49.0341	53.2242	124.064	141.289	89.6918	218.077	0.0	674.757
ENST00000533495.5	27.8106	0.0	223.04	176.323	34.6762	0.000914267	33.0532	0.00648173	74.5289	160.619	0.0
ENST00000533522.1	13.1209	16.076	102.105	215.182	11.3744	25.3011	12.1896	7.73005	27.7555	0.0	8.21495
ENST00000533539.2	49.563	0.0	16.3853	152.63	8.27372	19.2735	8.87684	0.0	28.7327	5.83675	57.3754
ENST00000533540.5	676.419	223.286	1262.08	728.871	78.9604	157.395	77.1285	148.0	149.438	1113.09	1782.74
ENST00000533560.5	9.80816	17.5318	234.008	157.28	27.0181	29.6197	28.7281	0.0	23.2051	17.9656	0.0
ENST00000533608.7	122.282	42.9103	383.997	353.425	73.5314	51.0505	52.3076	19.6617	58.0346	43.4075	29.8577
ENST00000533616.5	479.792	374.438	1773.82	2871.18	301.91	353.12	453.461	56.9156	276.495	0.0	0.0
ENST00000533632.6	338.0	225.0	1158.0	751.0	114.0	190.0	193.0	119.0	134.0	467.0	106.0
ENST00000533645.1	14.3314	0.0	231.858	167.294	0.0	16.1366	16.4303	3.05596	43.7338	39.2102	74.7148
ENST00000533683.7	19.0	23.0	124.0	102.0	9.0	22.0	31.0	13.0	28.0	27.0	11.0
ENST00000533692.1	33.1123	17.987	156.175	63.2742	12.7624	21.5875	3.0	3.34988	29.4622	62.0	1.0
ENST00000533703.1	75.2752	0.0	48.6084	80.1572	8.68921e-05	29.9891	3.91772	20.7099	0.0	0.0	337.609
ENST00000533709.1	121.368	127.569	541.633	577.821	90.0366	39.1872	80.2901	40.4434	57.4541	95.2352	70.2275
ENST00000533727.5	17.0	24.0	1.6324e-08	52.0	1.0	2.0	0.0	11.0	0.0	0.0	0.0
ENST00000533742.5	108.822	106.877	287.165	153.24	40.2819	56.0473	24.5071	26.7815	39.8129	550.461	27.107
ENST00000533751.5	8.54405	17.0	34.9048	83.0198	0.0	6.98326	0.0	0.0	1.53464	0.0	0.0
ENST00000533761.5	26.2542	4.29405	63.6467	28.7404	12.8941	7.19185	9.3094	4.25074	20.9332	65.5865	0.0
ENST00000533770.6	89.4448	54.9797	291.159	330.178	54.333	51.0388	31.8219	24.1907	51.4624	0.0	0.0
ENST00000533773.5	0.0	0.0	459.058	159.484	36.6349	0.00714542	47.4145	10.3223	120.823	17.8564	0.0
ENST00000533783.2	9.44173	14.4836	57.1791	49.7615	10.4521	5.35818	11.8033	2.03172	3.06592	5.57871	1.06548
ENST00000533797.1	12.0299	12.9375	49.476	14.1823	14.9285	12.3888	6.68715	2.22491	7.74042	2.19977	0.0
ENST00000533815.2	0.0	21.655	384.588	390.512	41.2059	0.0	77.0	0.0	36.6275	0.0	0.0
ENST00000533839.6	0.0	20.669	16.8214	0.0	6.64859	1.64919	12.0	2.64919	0.0	2.0	0.0
ENST00000533854.6	46.3228	45.6665	150.788	192.057	36.3504	19.6246	18.9658	5.28775	14.9304	26.1951	51.3651
ENST00000533871.8	31.0	16.0	109.0	53.0445	14.0	15.0	12.0	16.0	24.0	184.0	1.0
ENST00000533969.1	111.006	40.8191	144.424	349.023	40.1791	55.3186	46.0812	16.6382	20.7031	139.255	2.82787
ENST00000533988.5	17.9171	6.0	26.5991	0.0	0.0	1.40899	0.0	3.64613	12.3307	109.129	0.0
ENST00000533989.5	98.9165	97.8807	465.319	119.95	28.5518	22.1429	21.8943	21.0189	31.1934	45.0	655.506
ENST00000533998.5	0.0	20.425	82.6045	117.0	4.32466	14.7384	5.46813	0.0	12.3467	0.0	0.0
ENST00000534012.1	10.5393	0.0	21.7884	14.2331	3.1206	2.58059	6.5733	0.0	7.61053	0.0	6.0
ENST00000534016.5	129.4	158.729	70.0421	2.33012	0.0	38.1851	41.7423	39.7356	39.3845	156.879	170.183
ENST00000534025.6	459.0	461.0	974.0	566.0	133.0	205.0	125.0	153.0	112.0	744.0	880.0
ENST00000534026.5	28.1563	20.9869	151.244	142.16	10.3276	5.8445	23.3332	0.0	16.8298	0.0	0.0
ENST00000534049.5	147.14	50.3261	285.573	569.079	41.7415	74.7442	87.0878	107.449	125.538	47.7325	178.582
ENST00000534073.5	83.4246	59.7172	192.51	188.227	12.9849	27.7106	35.996	31.694	32.7201	4.10563	7.26872
ENST00000534113.6	0.0	102.576	0.0	0.0	0.0	0.0	12.822	0.0	12.822	0.0	0.0
ENST00000534147.5	22.4495	23.6807	27.0036	124.419	17.0394	8.65924	8.95392	0.0	19.3598	1.41835	30.8389
ENST00000534176.1	3.56564e-05	2.11472	201.248	140.637	0.0011301	0.0	114.381	112.919	128.741	723.405	0.0
ENST00000534207.5	172.564	189.804	339.776	373.128	40.4954	70.5637	55.9672	70.2212	25.7187	192.508	187.534
ENST00000534234.5	0.0	12.0055	79.4271	107.164	0.0	0.0	6.75376	0.0	12.9907	0.0	0.0
ENST00000534269.5	4.80965	38.5876	44.2883	16.3002	5.00982	5.45153	12.9564	4.3462	17.4448	0.0	0.0
ENST00000534277.5	8.24751	4.36521	16.2796	8.02074	2.09989	5.2048	3.08295	2.11533	3.44841	12.281	12.4075
ENST00000534304.5	22.0117	24.491	3.53929	0.0	0.0	2.0014	4.93731	20.3735	6.42475	0.0	136.71
ENST00000534324.6	60.6227	0.0	0.0	306.624	0.0	30.3661	76.9679	0.0	28.8173	0.0	0.0
ENST00000534325.5	132.245	86.1247	262.5	324.644	75.6967	53.0455	57.4523	38.6986	38.5757	7.03164	0.0
ENST00000534347.5	23.0	1.0	108.536	3.0	9.0	9.44271	8.75074	11.0	20.0	96.1448	0.0
ENST00000534355.6	263.926	187.78	1060.2	458.51	111.165	104.767	102.27	42.884	85.5072	916.362	1177.42
ENST00000534358.8	122.531	0.0	142.072	4.55838e-05	126.676	85.7235	0.000486618	125.329	268.305	4.93292e-08	1.02165e-07
ENST00000534365.1	397.133	132.365	629.011	776.864	116.085	105.784	77.7653	25.7355	33.9538	348.557	83.7534
ENST00000534368.5	17.4616	0.0	32.1774	28.0111	2.00609	6.46185	1.81643	0.167514	8.07208	1.03483	0.0
ENST00000534378.5	0.0	42.0	0.0	53.0	0.0	0.0	0.0	0.0	16.0	69.0	0.0
ENST00000534437.1	21.4326	0.0	37.0524	0.0	0.0	0.0	0.0	13.6399	0.0	0.0	0.0
ENST00000534482.6	177.562	88.7808	322.414	341.105	60.7447	135.508	70.0901	70.0901	37.3814	667.854	496.405
ENST00000534490.5	6623.97	7867.92	11646.4	6486.04	1566.62	2806.61	1596.25	1969.93	1671.85	12627.4	12844.9
ENST00000534526.7	497.006	409.084	1690.95	592.655	152.276	176.384	152.439	116.333	148.977	428.262	313.617
ENST00000534548.7	115.388	19.2483	100.165	51.3289	14.8316	12.5607	10.594	16.0679	27.5443	3.57963	153.188
ENST00000534691.1	21.7551	17.5011	46.5005	34.2353	14.7713	9.56237	12.8479	7.69013	12.2458	0.0	0.0
ENST00000534762.5	255.319	96.3039	505.19	223.817	42.4065	51.3924	71.4026	82.0676	90.1645	180.574	393.755
ENST00000534763.1	85.5768	56.3529	127.785	156.0	31.0	15.134	12.8106	20.0	12.9865	1.03281	0.0
ENST00000534770.1	0.0	0.0	337.001	19.1583	7.17909	0.61175	16.9164	0.0	46.8545	0.0	0.0
ENST00000534771.1	0.0	42.8462	235.837	0.0	30.7516	40.8251	34.7315	0.0	0.0	0.0	188.816
ENST00000534775.1	0.0	34.2587	35.6684	2.31514	20.1612	8.39168	4.58164	16.9309	0.0	3.93247	0.0
ENST00000534810.3	3.0	24.0	34.0	27.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0
ENST00000534820.1	19.9406	10.2919	18.205	28.2914	3.45669	15.2272	9.84109	6.15413	1.08142	1.00562	5.13295
ENST00000534825.5	80.205	11.3577	111.853	43.6302	21.1929	38.4183	46.9231	25.7414	47.8409	23.3527	0.0
ENST00000534853.5	29.0	25.7159	112.65	147.0	0.0	0.0	7.0	8.76208	28.7209	176.464	118.0
ENST00000534854.7	95.326	70.7124	252.575	145.633	36.4395	36.6377	20.3966	41.0802	24.2871	36.8153	158.335
ENST00000534855.5	35.5217	19.8547	128.046	81.3133	20.1625	28.0	16.5831	16.7134	31.0	55.3361	76.7791
ENST00000534885.5	433.777	140.9	606.822	1276.61	171.405	43.9092	82.5214	48.0011	130.062	11.4086	0.0
ENST00000534894.5	129.835	100.976	268.702	151.907	55.0817	82.6119	28.8523	45.0844	53.7702	117.204	39.9869
ENST00000534905.5	23.8402	2.69631	210.911	140.0	32.4235	12.619	20.8079	14.0	17.0	52.0	49.0
ENST00000534929.1	209.0	140.0	364.0	426.0	74.0	102.0	103.0	56.0	83.0	134.0	170.0
ENST00000534938.6	62.8221	21.6802	117.8	99.4474	13.7675	19.9192	8.45398	22.2639	7.94216	0.0	71.8093
ENST00000534941.2	0.0	0.0	161.596	29.5459	0.0	0.0	7.59485	0.0160195	0.0	38.9791	3.03259
ENST00000534968.5	493.264	300.075	945.635	714.969	335.681	84.0394	128.618	264.659	364.73	0.0	6.46895e-05
ENST00000534980.7	341.0	32.8536	1437.41	1203.33	127.733	189.316	185.994	104.0	142.597	240.698	841.424
ENST00000534981.5	108.0	0.0	162.277	133.0	0.0	18.0	3.46533	42.0	5.13873	226.0	12.0
ENST00000534995.1	14.209	2.0	17.4362	16.0	1.50734	1.44851	0.0	0.0	4.0	0.0	1.0
ENST00000535007.5	190.394	193.254	297.078	474.979	104.426	96.492	71.4749	55.5273	79.4276	480.721	146.529
ENST00000535010.5	0.0	0.0	0.0	0.0	0.0	0.0	22.4149	39.851	0.0	840.9	750.626
ENST00000535020.6	103.977	68.5562	248.708	80.4206	29.7363	67.343	53.9984	34.8437	33.331	89.4405	0.0
ENST00000535032.7	25.9984	15.9998	104.482	38.8841	0.0	7.0	6.66735	5.55754	11.1151	253.0	0.0
ENST00000535113.7	227.384	150.371	613.881	964.483	130.623	104.85	119.799	44.8996	111.278	69.4644	66.0413
ENST00000535132.1	11.2345	0.0	24.0	31.0	6.0	0.0	1.40909	1.0	1.0	0.0	0.0
ENST00000535170.5	516.184	499.608	1839.73	1184.97	201.387	222.958	290.303	178.348	249.754	111.426	0.0
ENST00000535183.5	260.271	240.537	997.79	420.954	90.2009	157.425	58.2395	53.1694	60.5831	531.436	444.933
ENST00000535212.1	100.626	64.5957	478.63	155.438	26.5012	84.8143	61.1961	41.0895	76.5346	158.067	140.559
ENST00000535217.1	22.7355	15.5923	0.0	0.0	0.0	1.73998e-07	1.53e-08	0.0	4.73554	26.0	47.0
ENST00000535224.1	73.3453	25.0291	249.176	41.7863	24.2026	59.5501	27.5523	0.0	15.708	386.046	0.0
ENST00000535237.2	182.581	52.765	149.627	32.8322	13.8803	9.50132	44.4317	1.61657e-05	1.70413e-06	300.0	26.6881
ENST00000535268.5	115.64	255.633	138.189	0.0227827	71.072	64.1603	16.0	111.0	30.0168	306.331	0.0
ENST00000535274.1	24.0	8.0	31.0	55.0	22.0	9.0	17.0	5.0	12.0	2.0	99.0
ENST00000535334.5	0.0	0.0	54.8965	0.0	1.64609	2.43384	0.0	0.0	0.0	25.4931	110.97
ENST00000535381.6	19.0	68.0	73.0	0.0	12.0	23.0	25.0	3.05162	10.0	53.0	0.0
ENST00000535387.5	57.1564	0.0	67.8967	0.0	0.0	22.2049	13.3124	0.0	0.0	0.0	0.0
ENST00000535391.5	488.154	685.012	2274.11	1954.69	230.178	359.358	277.718	339.289	358.444	1087.54	738.372
ENST00000535419.2	65.0	31.0	69.0	115.0	0.0	0.0	11.0	11.0	0.0	99.0	126.0
ENST00000535432.2	669.323	381.501	2767.13	2271.0	370.084	286.618	383.002	221.968	294.998	661.0	775.0
ENST00000535480.1	68.0	70.0	289.795	356.821	51.0	14.9819	31.0	14.0	27.0	7.0	92.0
ENST00000535520.5	0.0	0.0	175.195	71.8198	40.9666	30.6909	33.7532	1.94553	34.1956	203.44	0.0
ENST00000535549.5	263.0	166.0	931.082	490.577	84.0	100.0	139.0	131.0	179.669	88.4406	81.5575
ENST00000535555.1	12.1385	17.7803	75.7672	4.55564	5.46814	1.0	13.0463	1.07653	1.58171	0.0	0.0
ENST00000535572.5	665.669	658.823	708.323	1032.51	268.75	241.016	180.268	681.09	419.499	0.0	78.8953
ENST00000535598.1	0.0	36.1663	79.3985	111.565	7.86449	7.11573	10.9886	7.94988	25.4778	0.0	0.0
ENST00000535603.5	0.0	58.1455	155.055	0.0	38.7645	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000535617.5	0.0	0.0	0.0	0.0	10.1111	0.0	0.0	10.1111	0.0	329.211	0.0
ENST00000535638.5	53.2804	40.1993	100.737	240.815	26.1513	10.1919	30.1919	26.5572	10.5387	67.0	124.756
ENST00000535656.1	0.0	14.3025	49.686	10.0308	1.04967	2.68506	0.0	8.23792	7.45636	0.0	0.0
ENST00000535663.1	16.7465	0.0	55.1763	77.2572	5.45775	7.93314	13.9813	10.247	14.4754	0.0	0.0
ENST00000535669.6	36.0	56.2493	128.354	101.152	22.1098	33.3611	24.098	19.358	21.0921	82.0	145.0
ENST00000535787.5	0.0269763	36.4164	201.545	140.255	11.1747	26.48	23.0712	12.3837	24.3842	5.99991	161.998
ENST00000535788.1	1885.86	1919.95	1193.16	2653.01	515.977	449.368	357.612	1259.01	272.554	3467.5	1574.85
ENST00000535795.1	26.0774	14.2322	0.0	50.0	1.07739	2.43651	0.0	11.0	5.43651	0.0	0.0
ENST00000535814.5	45.0	34.0	72.0	0.0	14.0	12.2151	13.0	0.0	10.0	1.0	77.0
ENST00000535829.6	31.0	67.0	177.538	129.0	13.0	9.0	24.0	8.0	15.0	18.0	61.0
ENST00000535838.5	2.88507	10.7393	14.6055	62.8039	15.225	10.5018	12.2138	4.7239	9.51803	5.7158	30.6618
ENST00000535847.1	87.5699	45.9817	194.928	136.0	18.2933	26.3877	19.6944	41.0	32.9057	448.313	252.0
ENST00000535854.6	20.0194	10.4359	28.0	26.0	5.0	0.0	2.31665	2.0	4.0	9.0	4.81054
ENST00000535873.2	21.0	10.4188	88.0	128.0	11.0	8.0	10.0	7.041	18.0	1.0	0.0
ENST00000535902.6	768.672	471.377	1571.66	1864.71	395.546	148.135	260.087	114.542	233.917	182.561	71.0452
ENST00000536010.1	21.0	18.0	124.0	37.0	8.11895e-08	14.0	3.0	2.16661e-07	10.0	0.0	4.06127e-08
ENST00000536050.5	15.1391	30.3971	0.0	20.0698	1.04818	3.0	0.0	3.46411	0.0	0.0	0.0
ENST00000536120.5	104.0	95.6699	341.0	302.0	32.0	87.0	54.0	35.0	37.3273	65.0	207.0
ENST00000536154.5	153.236	161.796	332.007	417.089	52.9097	60.1728	69.3709	76.3169	99.1922	136.265	163.441
ENST00000536163.6	127.0	74.0	378.0	92.0	20.0	34.0	44.0	29.0	54.0	100.0	253.0
ENST00000536173.5	259.439	70.0299	708.424	121.092	2.35421e-05	23.4575	41.4548	25.9138	55.4931	207.381	283.268
ENST00000536202.1	168.65	137.368	493.076	621.305	146.444	62.75	168.95	55.6394	200.047	0.0	38.19
ENST00000536226.2	329.0	183.0	782.0	675.0	106.0	95.0	121.0	34.0	141.0	281.0	177.0
ENST00000536244.5	3.60426e-05	320.483	180.154	865.261	83.7549	159.227	4.3957	104.209	127.824	323.533	218.757
ENST00000536256.3	0.0	26.7139	28.58	0.0	0.0	0.0	3.38554	22.68	0.0	1.0	0.0
ENST00000536323.5	76.0	77.0	274.867	149.0	23.0	55.0	25.0	16.0	51.0	50.0	88.0
ENST00000536364.6	30.0	8.0	141.0	173.0	18.0	23.0	12.0	20.0	41.0	83.0	8.0
ENST00000536368.1	540.556	432.0	731.905	1682.11	251.556	289.681	254.667	447.308	172.432	1075.9	2331.82
ENST00000536398.5	58.819	49.6119	219.998	187.852	29.9549	41.182	38.1107	16.687	27.5624	70.7209	73.1707
ENST00000536401.1	10.0	14.0	5.0	40.0	6.0	4.0	7.0	4.0	6.0	1.0	9.0
ENST00000536435.7	386.753	286.555	1385.64	717.297	173.519	164.745	160.595	114.409	135.729	242.18	307.849
ENST00000536441.7	608.574	880.71	917.454	989.605	134.346	297.397	78.0812	306.416	134.346	1991.07	668.283
ENST00000536444.5	316.146	243.518	719.984	815.108	141.731	104.511	33.1674	74.4884	142.227	202.877	112.285
ENST00000536498.6	49.0	40.0	91.0	106.0	14.0	19.0	11.0	10.0	0.0	0.0	0.0
ENST00000536534.7	55.1353	46.1578	124.157	136.37	16.0	19.045	12.0	7.0	16.0	2.03812	5.15504
ENST00000536545.5	77.7707	78.6214	374.968	371.94	36.7912	30.9904	55.5467	17.8363	41.4312	30.0932	0.0
ENST00000536575.5	640.71	494.646	2487.08	1284.53	301.577	307.461	366.393	223.434	361.048	733.285	862.288
ENST00000536586.7	11.0903	0.0	31.3332	29.0	0.0	5.0	5.6566	0.0	2.03882	0.0	0.0
ENST00000536605.1	380.337	78.9386	332.321	32.4341	30.9597	66.7054	1.25133e-07	70.949	107.511	767.188	399.775
ENST00000536657.1	458.558	745.907	1079.27	638.085	25.9454	201.643	218.575	324.259	264.807	479.818	489.826
ENST00000536703.5	101.045	42.1365	228.968	247.363	92.5741	81.9207	101.793	34.6118	31.3314	624.921	950.895
ENST00000536719.5	56.6509	33.1203	189.703	177.187	13.8724	8.74284	25.9089	11.7988	7.83037	0.0	0.0
ENST00000536736.5	26.0	0.0	25.0	30.0	5.38555	10.0	0.0	5.0	0.0	0.0	0.0
ENST00000536769.1	395.686	278.546	1022.1	1284.94	281.961	168.232	220.596	103.098	142.305	962.735	1155.86
