gene	mean_log2_TPM_plus1_AC	mean_log2_TPM_plus1_TOL	delta_log2_TPM_plus1_TOL_minus_AC	welch_t_TOL_vs_AC	welch_p_value	rank_metric	FDR
CHERP	0.0	0.4481870085000992	0.4481870085000992	2.561350539399815	0.08311630299669087	2.561350539399815	1.0
CISH	2.817893902460734	4.197722256183624	1.3798283537228904	2.558212049720624	0.03404310506609939	2.558212049720624	1.0
RPP25	0.37001489599545795	1.289728820323944	0.9197139243284862	2.5572882627059315	0.04701342835900812	2.5572882627059315	1.0
SOX7	1.6703104972839355	2.68594229221344	1.0156317949295044	2.5557330654501706	0.03457414422104929	2.5557330654501706	1.0
LRRC56	0.5056742131710052	1.1585822999477386	0.6529080867767334	2.553151667804515	0.03435446369843428	2.553151667804515	1.0
CD99L2	0.2399954895178477	2.0300245881080627	1.790029098590215	2.548129032696582	0.0735275567247756	2.548129032696582	1.0
CENPH	0.6758159001668295	2.2368339896202087	1.5610180894533792	2.5442334923014056	0.0405934886106229	2.5442334923014056	1.0
YAE1	0.0	1.1005099266767502	1.1005099266767502	2.543600346820921	0.08441340158395548	2.543600346820921	1.0
FSIP2	0.0	0.04568636603653431	0.04568636603653431	2.543458656906013	0.08442385535445623	2.543458656906013	1.0
ZSCAN31	0.8684711158275604	2.5764254331588745	1.707954317331314	2.543146205448036	0.036796412912631825	2.543146205448036	1.0
NDUFA3	7.942755301793416	9.034007787704468	1.0912524859110517	2.5430994335621278	0.04267289382570031	2.5430994335621278	1.0
CD300LF	3.8659858306248984	5.050761580467224	1.1847757498423257	2.539198216838005	0.03610275533044038	2.539198216838005	1.0
CCNJ	1.5023327022790909	2.573943614959717	1.071610912680626	2.538751397480127	0.0354756882280815	2.538751397480127	1.0
VNN2	1.7606992721557617	4.134989559650421	2.3742902874946594	2.5328293912576014	0.04929804744858839	2.5328293912576014	1.0
P2RY2	0.656224345167478	1.6725386828184128	1.0163143376509347	2.5291116801211966	0.05216984621144728	2.5291116801211966	1.0
MLLT6	3.127233068148295	3.911686658859253	0.784453590710958	2.524768654194892	0.038488802830962295	2.524768654194892	1.0
XPO5	1.2984866965562105	2.098883420228958	0.8003967236727476	2.5243678266360696	0.035611811846019005	2.5243678266360696	1.0
INSYN2B	0.7070255776246389	1.5537611842155457	0.8467356065909067	2.5220860033251236	0.036275616653433485	2.5220860033251236	1.0
CPLANE1	0.931728512669603	2.1279132068157196	1.1961846941461167	2.521121376738501	0.035747036271718026	2.521121376738501	1.0
RPP38	3.8790754477183023	5.068525910377502	1.1894504626592002	2.52027671181264	0.03581453402317436	2.52027671181264	1.0
PBOV1	0.32117138616740704	1.0955904424190521	0.7744190562516451	2.511952009121426	0.04347387303713713	2.511952009121426	1.0
ITGA8	0.4687114494542281	1.0349126905202866	0.5662012410660584	2.5079729083254865	0.0456517398303775	2.5079729083254865	1.0
CDON	0.0	0.7193617075681686	0.7193617075681686	2.506276421187966	0.08722297776909645	2.506276421187966	1.0
ALDH1A1	1.715223789215088	2.6837154626846313	0.9684916734695435	2.5049032394814903	0.04656568029335632	2.5049032394814903	1.0
RBAK-RBAKDN	2.438893993695577	4.563118934631348	2.1242249409357705	2.502306180148868	0.04862396033998853	2.502306180148868	1.0
SLC12A4	0.4829492469628652	1.5275078117847443	1.0445585648218791	2.502133840116979	0.04935027549582016	2.502133840116979	1.0
RTN1	3.115321675936381	4.296553075313568	1.1812313993771872	2.501000614630066	0.046586615982940956	2.501000614630066	1.0
TEX11	0.5927434600889683	1.4143209159374237	0.8215774558484554	2.4980148757538103	0.04756955995166912	2.4980148757538103	1.0
ADAMTS2	0.5463139812151591	1.555699959397316	1.009385978182157	2.4974624316237515	0.05205693811553159	2.4974624316237515	1.0
CKAP5	1.6562080085277557	3.0563108921051025	1.4001028835773468	2.49348109659763	0.05084389251118445	2.49348109659763	1.0
MAP7	1.0471570293108623	1.9694432020187378	0.9222861727078755	2.492468292939045	0.04319993280299192	2.492468292939045	1.0
ALDH3A2	3.6081841786702475	4.818026304244995	1.2098421255747476	2.4918172396324416	0.04671420856520933	2.4918172396324416	1.0
APBB1	1.6481479406356812	2.952531576156616	1.304383635520935	2.4885730918771687	0.04827594387536599	2.4885730918771687	1.0
ACY1	0.006337154035766919	0.6768053025007248	0.6704681484649578	2.486982545853999	0.08862689678478189	2.486982545853999	1.0
UTY	1.8962516424556572	3.4142943620681763	1.518042719612519	2.4856440377421403	0.05037593286337581	2.4856440377421403	1.0
AP4B1	0.8666552156209946	2.4171353578567505	1.550480142235756	2.4818802184446227	0.03990652590311272	2.4818802184446227	1.0
IRF5	2.1793700655301413	3.605238437652588	1.4258683721224465	2.4812852977163455	0.04665071903456765	2.4812852977163455	1.0
ZNF358	0.0	0.865471251308918	0.865471251308918	2.4755374452774417	0.08962342707376005	2.4755374452774417	1.0
TAS2R4	1.7838461076219876	3.2499417662620544	1.4660956586400669	2.474583879805131	0.0441004185804902	2.474583879805131	1.0
ESCO2	0.13151869674523672	0.46065160632133484	0.3291329095760981	2.4729070959391244	0.044476370537087355	2.4729070959391244	1.0
GLIS3	0.08316237603624661	1.1865858659148216	1.103423489878575	2.4715114176546065	0.08820932746056132	2.4715114176546065	1.0
TMEM254	1.4108740190664928	2.2519419491291046	0.8410679300626118	2.4683771438441724	0.06368606129062442	2.4683771438441724	1.0
EEF1AKMT2	1.0037996573373675	2.1964429020881653	1.1926432447507977	2.4673713178892864	0.03973121168197876	2.4673713178892864	1.0
SPACDR	0.0	0.9013809114694595	0.9013809114694595	2.4669076063213833	0.09031184386939142	2.4669076063213833	1.0
LARP6	0.0641682930290699	0.48265688121318817	0.41848858818411827	2.463655092574363	0.08322817244484079	2.463655092574363	1.0
STON1	0.5048730075359344	1.069097712635994	0.5642247051000595	2.4598998334355437	0.039731489811877595	2.4598998334355437	1.0
ELOA	1.4026700059572856	2.7315726578235626	1.328902651866277	2.4575499718978038	0.06992960986983648	2.4575499718978038	1.0
MAN2C1	0.43080825358629227	2.2586095184087753	1.827801264822483	2.4551488813284386	0.0765318540411416	2.4551488813284386	1.0
PEAK1	1.751082529624303	3.2439645528793335	1.4928820232550304	2.452886751356448	0.048710426225322415	2.452886751356448	1.0
IFT172	2.2920381973187127	3.5535115003585815	1.2614733030398688	2.452468503487206	0.04352255742955838	2.452468503487206	1.0
RNASEH2B	5.039440234502156	5.680061101913452	0.6406208674112959	2.4492271972333737	0.04489112465962629	2.4492271972333737	1.0
MZT2A	1.2520015835762024	3.1409417390823364	1.888940155506134	2.447560499352277	0.040818341306483	2.447560499352277	1.0
DLEU7	0.0923399527867635	1.0934473499655724	1.001107397178809	2.445559986414255	0.08371323099291411	2.445559986414255	1.0
ZNF335	0.5338758776585261	1.3028390109539032	0.7689631332953771	2.4448440652335433	0.042759801163455395	2.4448440652335433	1.0
DPP3	0.930704856912295	1.8707446157932281	0.9400397588809332	2.444180088009359	0.040569047681596554	2.444180088009359	1.0
GPAM	0.5558971563975016	1.1805905401706696	0.624693383773168	2.4429023023386307	0.04048743282205053	2.4429023023386307	1.0
C17orf67	0.4923904836177826	1.8370732814073563	1.3446827977895737	2.441622983085065	0.04832488509151253	2.441622983085065	1.0
MORN4	1.407737672328949	2.8166789412498474	1.4089412689208984	2.4405531234198587	0.04058992392318589	2.4405531234198587	1.0
UBE4A	2.4321807622909546	3.3251094222068787	0.8929286599159241	2.44024800143325	0.045313237860542706	2.44024800143325	1.0
HPS5	1.5615039616823196	2.6037163138389587	1.042212352156639	2.437605807187785	0.045927539625856266	2.437605807187785	1.0
GEMIN5	0.81009375055631	1.6302761733531952	0.8201824227968851	2.4365335054038337	0.049336406675966005	2.4365335054038337	1.0
SULT1A2	1.265791157881419	2.712339609861374	1.446548451979955	2.4353896839038667	0.04136373146914414	2.4353896839038667	1.0
CBY1	0.4380887746810913	1.882287159562111	1.4441983848810196	2.434483171862418	0.0740358390333399	2.434483171862418	1.0
CYP4F22	0.07997644941012065	0.6917852014303207	0.6118087520202001	2.432379692452177	0.07724564080389927	2.432379692452177	1.0
GRIA3	0.034821229676405586	0.3648708686232567	0.3300496389468511	2.431624161003725	0.08865622449423378	2.431624161003725	1.0
ADAMTS5	0.43298691790550947	0.9936535060405731	0.5606665881350636	2.429485915505333	0.0470323287777501	2.429485915505333	1.0
BST2	1.6028831402460735	3.7096758484840393	2.1067927082379656	2.429081626909802	0.04182846278773485	2.429081626909802	1.0
TMPO	4.552061716715495	5.353979825973511	0.8019181092580157	2.4276633834639774	0.04225035471131391	2.4276633834639774	1.0
ZNF304	0.24505998194217682	0.9366164356470108	0.691556453704834	2.4264577844890964	0.07105147018063483	2.4264577844890964	1.0
DHRS7B	1.9447999993960063	3.8021405935287476	1.8573405941327412	2.425685980524076	0.05437042854741792	2.425685980524076	1.0
DLX4	0.013638538618882498	0.48591403663158417	0.4722754980127017	2.423929190787007	0.09300079391853469	2.423929190787007	1.0
REELD1	0.10056635737419128	1.0838190019130707	0.9832526445388794	2.420133043013955	0.08415588017315345	2.420133043013955	1.0
CMTR1	1.4356020422031481	2.2930793464183807	0.8574773042152326	2.415142876189985	0.04303012258014586	2.415142876189985	1.0
TMEM88	0.06576005121072133	0.8838198482990265	0.8180597970883051	2.41392914557788	0.08840317510934227	2.41392914557788	1.0
LRP12	0.14319986601670584	0.6111265867948532	0.46792672077814734	2.413079409319781	0.05858924926965826	2.413079409319781	1.0
CASTOR1	0.27579134951035184	1.0024196952581406	0.7266283457477887	2.412982462294739	0.056793384968463395	2.412982462294739	1.0
SPATA20	0.9740529557069143	1.7478568851947784	0.7738039294878641	2.4115896619988564	0.06030331736424934	2.4115896619988564	1.0
ARRB1	2.5666682918866477	3.5978469848632812	1.0311786929766336	2.4112043851689235	0.04280298307701547	2.4112043851689235	1.0
LILRB1	4.65276563167572	5.82737672328949	1.1746110916137695	2.4105027041015235	0.042507607653626434	2.4105027041015235	1.0
BCAT1	1.4254919588565826	2.3394027054309845	0.9139107465744019	2.4094379175901484	0.04384798857034939	2.4094379175901484	1.0
HMG20A	1.4641836484273274	3.6989798843860626	2.2347962359587354	2.4088495165538872	0.055633637727289055	2.4088495165538872	1.0
LPA	0.2776285757621129	0.864322118461132	0.5866935426990192	2.40808525189445	0.053514425475434294	2.40808525189445	1.0
LARGE1	0.6924846346179644	1.6819245517253876	0.9894399171074232	2.407913974901863	0.05229948116375808	2.407913974901863	1.0
NFIA	2.9134034315745034	3.64694082736969	0.7335373957951865	2.404638679750906	0.04288900162682402	2.404638679750906	1.0
ENSG00000235007	1.8690760557850201	3.059454619884491	1.1903785640994708	2.4043390660357287	0.042919715581691636	2.4043390660357287	1.0
NUDT8	0.23189163208007812	1.8697218894958496	1.6378302574157715	2.400792588607153	0.07774364945984037	2.400792588607153	1.0
RORB	0.1000693201397856	0.5209549535065889	0.42088563336680335	2.4003744987474676	0.08161371803710307	2.4003744987474676	1.0
MS4A15	0.0	0.6677649617195129	0.6677649617195129	2.39671710240729	0.09615802773323738	2.39671710240729	1.0
TNFRSF8	1.445810154080391	2.2681808471679688	0.8223706930875778	2.3917078777996004	0.044635339238606235	2.3917078777996004	1.0
DHX37	0.11946349839369456	0.7529084831476212	0.6334449847539266	2.3916919482665873	0.0827030622933446	2.3916919482665873	1.0
ATG2A	0.6050372074047724	1.2331503480672836	0.6281131406625112	2.3914670673016425	0.053134206415759465	2.3914670673016425	1.0
SLC27A4	0.6101570129394531	1.6599435806274414	1.0497865676879883	2.3913643135859317	0.05007781219487458	2.3913643135859317	1.0
ALKBH5	2.1030417879422507	2.8892171382904053	0.7861753503481546	2.3900972365135473	0.04782349120223001	2.3900972365135473	1.0
MAB21L4	0.39820335805416107	1.1711432933807373	0.7729399353265762	2.3869579043130025	0.053905739027725344	2.3869579043130025	1.0
AK5	1.196068774908781	2.697580188512802	1.501511413604021	2.3844670149657787	0.04552337150609792	2.3844670149657787	1.0
VWA5A	0.788326104482015	1.7921983897686005	1.0038722852865853	2.381836303659902	0.049670472280713994	2.381836303659902	1.0
CGREF1	0.28309271732966107	1.0989244878292084	0.8158317704995472	2.372874513707119	0.05643100417690512	2.372874513707119	1.0
AXIN2	0.351018654803435	1.1798411458730698	0.8288224910696347	2.372859474642609	0.05703355659057387	2.372859474642609	1.0
ARFGEF2	1.609672447045644	2.8070091903209686	1.1973367432753246	2.3705352881815176	0.0461023858896159	2.3705352881815176	1.0
F3	1.1186032742261887	2.2998088598251343	1.1812055855989456	2.370315589588699	0.0455510847027368	2.370315589588699	1.0
CHRNB1	1.5454668154319127	3.0111894011497498	1.465722585717837	2.369514301574434	0.047372259095841154	2.369514301574434	1.0
LOXL3	1.2565747499465942	2.4687936305999756	1.2122188806533813	2.368887278547318	0.050683470997616255	2.368887278547318	1.0
XIRP2	0.06063232819239298	0.46686335280537605	0.40623102461298305	2.3615804531376123	0.09092285440173949	2.3615804531376123	1.0
SLC26A6	0.12992229064305624	1.0712250769138336	0.9413027862707773	2.3607049095610804	0.08243487908800975	2.3607049095610804	1.0
FGD2	1.0416380514701207	2.2124844789505005	1.1708464274803798	2.359629359091869	0.04628908570101691	2.359629359091869	1.0
SFTPB	1.70643745859464	2.582931637763977	0.876494179169337	2.3581767912423572	0.04780522019703497	2.3581767912423572	1.0
ITIH4	1.1089254120985668	2.33153572678566	1.222610314687093	2.35517817505283	0.04661959410422543	2.35517817505283	1.0
GPR153	0.0	0.406751312315464	0.406751312315464	2.3504915412534246	0.10026103776719235	2.3504915412534246	1.0
FBXL2	1.6601743896802266	2.882569909095764	1.2223955194155376	2.3484903314457384	0.0481893460565782	2.3484903314457384	1.0
GNAS	7.238635142644246	7.871232509613037	0.632597366968791	2.3455643071855965	0.049265848871935664	2.3455643071855965	1.0
ZFP28	0.4351255049308141	0.9472334831953049	0.5121079782644908	2.3451718441164577	0.048594243107772085	2.3451718441164577	1.0
NECAP2	2.102699041366577	3.876948654651642	1.7742496132850647	2.3402569075862614	0.054799396050022514	2.3402569075862614	1.0
CCDC14	3.6045713424682617	4.069656550884247	0.4650852084159851	2.3381687949698637	0.07549672213728863	2.3381687949698637	1.0
CAPN5	1.0373739699522655	2.0430113077163696	1.0056373377641041	2.334868420944007	0.05270719559527192	2.334868420944007	1.0
ADGRG6	0.0	0.16910331510007381	0.16910331510007381	2.3292108757814196	0.10222132083122593	2.3292108757814196	1.0
WDCP	0.48704714079697925	1.4367859363555908	0.9497387955586116	2.3286116793639793	0.06773594566378648	2.3286116793639793	1.0
ADRB2	1.2956555224955082	2.385707199573517	1.0900516770780087	2.326409476316591	0.0544331906014371	2.326409476316591	1.0
PYROXD2	0.9713905254999796	2.5329140722751617	1.5615235467751822	2.3261510512590164	0.05367341659861857	2.3261510512590164	1.0
ZNF385D	0.6883906523386637	1.4850987195968628	0.7967080672581991	2.3254411213868837	0.04922091960382191	2.3254411213868837	1.0
ENTPD3	0.0	0.9340968877077103	0.9340968877077103	2.324616072925502	0.10265065955053788	2.324616072925502	1.0
MARK4	1.3095544874668121	2.1448661983013153	0.8353117108345032	2.3244628011973183	0.050619365539822464	2.3244628011973183	1.0
TDRD3	0.8408907943715652	2.170683354139328	1.3297925597677627	2.322882126023787	0.050143579854385535	2.322882126023787	1.0
MT-ATP6	10.561897118886312	11.341008424758911	0.7791113058725987	2.3179188844775735	0.04909796706947501	2.3179188844775735	1.0
LAMC3	1.121132731437683	2.266494393348694	1.1453616619110107	2.316764806412073	0.051518658858510015	2.316764806412073	1.0
APOM	0.23550331592559814	1.6524421870708466	1.4169388711452484	2.3129304900703076	0.08083632473863708	2.3129304900703076	1.0
TP53BP1	1.785931388537089	3.349523663520813	1.5635922749837239	2.31202567773914	0.04969162539903973	2.31202567773914	1.0
CTC1	1.5699704388777416	2.5914476215839386	1.021477182706197	2.3086891374321596	0.0510791772794296	2.3086891374321596	1.0
PRH1	0.0	0.7152152806520462	0.7152152806520462	2.3086091568275235	0.10416351770909235	2.3086091568275235	1.0
CLDN4	0.3552246068914731	1.3531725406646729	0.9979479337731998	2.307167188476441	0.06217921836641039	2.307167188476441	1.0
KLHL3	0.5182728668053945	1.362840697169304	0.8445678303639094	2.3063112635066263	0.06679693891739132	2.3063112635066263	1.0
EHBP1	2.5611832539240518	3.976556658744812	1.4153734048207602	2.303527586164132	0.05581757427434059	2.303527586164132	1.0
PCED1A	2.383339524269104	4.498413443565369	2.1150739192962646	2.302810959654632	0.05192276822977516	2.302810959654632	1.0
GGA1	2.266160716613134	4.109551966190338	1.8433912495772042	2.3019385872049725	0.05032086581108648	2.3019385872049725	1.0
KRT72	0.15790177757541338	1.057960867881775	0.9000590903063616	2.2979167986644264	0.09562853671613437	2.2979167986644264	1.0
UNKL	0.3298375910541533	0.9521552473306656	0.6223176562765123	2.2946908827518935	0.05089479921834037	2.2946908827518935	1.0
TAS2R42	0.0	1.5180291831493378	1.5180291831493378	2.2944280779164137	0.10552642188437893	2.2944280779164137	1.0
RPP21	2.3293283780415854	4.197585344314575	1.8682569662729898	2.2942162248047215	0.06168217274271462	2.2942162248047215	1.0
AGK	2.2814434319734573	3.565315365791321	1.2838719338178635	2.29410455472855	0.06053594143567196	2.29410455472855	1.0
C3	1.5235023101170857	2.835365891456604	1.3118635813395183	2.292656721364047	0.05127986864483267	2.292656721364047	1.0
PRKDC	2.312529116868973	3.889878273010254	1.5773491561412811	2.2912409552168636	0.0512509856019885	2.2912409552168636	1.0
FHIP1A	0.6567755384991566	1.5173427313566208	0.8605671928574642	2.2903436254296166	0.053235488608201105	2.2903436254296166	1.0
HAPLN4	0.5513048072655996	1.3632671535015106	0.811962346235911	2.290301661805932	0.0565466285176124	2.290301661805932	1.0
PARP4	2.000846415758133	3.2261709570884705	1.2253245413303375	2.2901996391503148	0.052247600236203416	2.2901996391503148	1.0
